nombre,secretaria,dependencia,municipio,subsecretaria,direccion_general,descripcion, Identificación oficial,Identificación del Representante Legal o Apoderado Legal,CURP,RFC,CURP o RFC,Pasaporte,Número de Teléfono,Correo Electrónico,Cedula de Identificación Fiscal,Carnet,Acta de Nacimiento,Comprobante de domicilio,Certificado de estudios,Certificado Total de Estudios de la carrera,"Ser micro, pequeña o mediana empresa de los sectores",Ser persona moral (PM) o personas física,Radicar en el Estado de Hidalgo,Tener 60 años o más,Credencial del Instituto Nacional de las Personas Adultas Mayores (INAPAM). Original. ,Licencia de conducir,Examen de manejo,Tarjeta de migración,Certificado Medico,Orden medica,Titulo profesional,Cedula profesional,Curriculum,Cedula de registro,Registro Profesional Estatal,Carta protesta,Carta compromiso,Fotografía ,Solicitud / Oficio / Escrito libre,Comprobante de Pago,Boleta de pago predial y clave catastral,Avaluo catastral,fotografías actuales del predio,Titulo de propiedad,Calendario y presupuesto ,Tarjeta de circulación,Firma Electrónica,CFDI,Croquis de localización,Constancia de capacitación,Póliza de seguro ,Fotografía de la caratula con la información de la CVV,Fotografía de la última hoja de la bitácora,Fotografía del ultimo holograma de verificación,Factura original,Boleto,Factura de Motor (en caso de cambio). ,Juego de placas metálicas o Acta ante el M.P. por robo o extravío (especificando delantera y/o trasera). ,Protesta de decir verdad,Enlistar cursos impartidos,Ser egresado de Bachillerato Tecnológico o Instituciones de Educación Superior,Ser mayor de 18 años y menores de 29 años,Haber cubierto el 100% de los créditos que marca el programa educativo de la institución,Fianza,Comprobante de domicilio del fabricante,Tarjeton,Estados Financieros originales,estados de cuenta bancarios,expediente integrado,Formato con los datos generales de la Sociedad , Factura o carta factura anexando copia de la factura de origen.,"Factura, Refacturación, Factura Judicial, Título de propiedad o Acta levantada",Documento que acredite la legal estancia en el país en caso de ser vehículo de procedencia extranjera.,Constancia de cumplimiento de servicio social,Acta de examen profesional o constancia de no ser exigible,Oficio del juez,Constancias de No Infracción,Constancia de no afectación,Constancia ejidal,"Certificado médico, credencial vigente otorgada por el DIF o el CRIH que acredite la discapacidad ",contrato ó tabla pagaré,Factibilidades,Declaración normal y/o complementaria,Documento que acredite estar al corriente en el pago del impuesto predial,Bitácora de mantenimiento,Certificado de holograma,"Contrato de Compra-Venta, Cesión de Derechos o Carta Responsiva. ",Constancia de posesión,Constancia del Órgano Ejidal que acredite que no pertenece a bienes ejidales o comunales,Constancia que acredite que el inmueble no pertenece a bienes de dominio público,Plano y croquis,Certificado de no inscripción,Escritura pública del inmueble / contrato de arrendamiento / contrato de comodato,Copia de Identificación oficial con fotografía del Vendedor en su caso.,Certificado de antiguedad,Constancia de viabilidad ,Dictamen de impacto urbano y vial,Factibilidad de Riesgos,Evaluación de impacto ambiental,Copia certificada,copia auténtica de la denuncia ,Documento que acredite la propiedad de los terrenos,Georreferenciación del predio o parcela ,Licencia de uso de suelo,Constancia de uso de suelo,Acreditación de la personalidad jurídica,Términos de Referencia ,Autorización de uso de nombre o razón social,Bitácora de control de residuos de manejo especial,Información de la “Guía para la elaboración del plan de manejo”,Promesa de compraventa o cotización del equipo,Manifestación de Impacto Ambiental,"Instrumento para acreditar que se haya designado el representante legal para efectos fiscales,",Constancia de revalidación de estudios,Testimonio notarial,Copias auténticas de la carpeta de investigación instaurada ante el Ministerio Público,"copia autentica de la carpeta de investigación, reporte de robo, acta correspondiente de robo y/o acta de hechos de transito terrestrC",copia simple de acta de recuperación del vehículo,reporte de siniestro por la aseguradora,Documentos probatorios,Copia simple de facturas fiscales ,Constancias de taller mecánico,Estudio de Impacto en la Movilidad,Ficha universal de pago,Documentación que acredite la autorización para desarrollar la prestación de los servicios turísticos.,Carta constitutiva,Formato de revista,Oficio de autorización expedido por el Sistema de Transporte Convencional de Hidalgo.,"Archivo fotográfico del equipo de que se trate,",Carta de visto bueno,Receta médica expedida por la institución de salud pública,Declaración Provisional o Pago Definitivo de Impuestos Federales,Hoja de referencia,Documento de baja,Presentar la calca o fotografía del VIN impresa. ,Solicitud de protocolo de titulación,"Formato de Autorizaciones, Certificados y Visitas, debidamente requisitado",Certificado de libertad de gravamen,Conocer el monto de su base gravable y capturarla,Finiquito actualizado,Señalar que se trata de registro nuevo,Término para aplicar la renovación,Documentos que acreditan conocimientos,Registro como capacitador,Formato del diploma,Copia de la Carpeta básica,"Acta de Delimitación, Destino y Asignación de Tierras Ejidales",Copia del plano donde se ubica el sitio propuesto,Copia del acta de asamblea,Copia de la escritura pública.,Plano del polígono ,Escrito de solicitud de prórroga,Escrito de solicitud de ampliación de prórroga,Archivo fotográfico a color ,Documento que acredita la propiedad del vehiculo,"Aprobar la visita técnica de verificación o visita de supervisión,",Programa de prevención y atención de contingencias,Copia certificada o cotejada del contrato o convenio con cada una de las empresas,Copia certificada o cotejada en caso de presentar Contrato de Arrendamiento,"Licencia ambiental, Permiso y/o Autorización ambiental ",Opinión Técnica de Factibilidad en materia de protección civil,Plano arquitectonico,Plano topográfico con coordenadas,Estudio del Informe Preventivo,Planos con firma autógrafa del Director Responsable,Escrito que avale la nula afectación,Programa de rehabilitación ecológica,Autorización vigente por parte de la Secretaría de la Defensa Nacional.,Acto Impugnado,Dictamen Pericial,Pruebas documentales,Constancia de Notificación del acto impugnado,Solicitud de Dictamen,Croquis de localización,Carta poder,Poder Notarial o carta poder,Forma migratoria de la Autoridad Competente,Proyecto ,Anteproyecto arquitectónico,memoria descriptiva,Ficha técnica del equipo,Diagrama de bloque o flujo,Toma de huellas por parte del Consulado,Oficio del consulado dirigido a la PGJH,Curriculum de facturas ,"Registro ante el INSABI o su equivalente, IMSS o ISSSTE","Registro patronal en el Instituto Mexicano del Seguro
Social (IMSS)",Citatorio y/o Acta de Notificación del Crédito Fiscal,Documentación soporte de la garantía del interés fiscal,Declaración Anual del Impuesto Sobre la Renta (ISR),acta constitutiva y acta de poderes,Acta Constitutiva / Escritura,Estar inscrito en el Sistema Integral Tributario (e-sit) ,Accesar con usuario y con clave de acceso. ,Constancia de situación fiscal
Autorización en materia de impacto ambiental del transporte de residuos de manejo especial,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"En conformidad con el artículo 37 de la Ley para la Protección al Ambiente del Estado de Hidalgo, artículo 40 fracción XV de la Ley Estatal de Derechos y el artículo 22 fracción XXVIII del Reglamento Interior de la Secretaría de Medio Ambiente y Recursos Naturales de Hidalgo, tiene el propósito de regular a las personas físicas y morales que realizan actividades de recolección y/o transporte de residuos de manejo especial, generados en los procesos industriales y/o de servicios.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solicitud y ampliación de prórroga de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Otorgar 60 días naturales al ciudadano, en caso de robo, siniestro o falla mayor en la operación del vehículo o 10 días naturales en caso de obtener un rechazo dentro de su periodo, o en su caso de requerir una ampliación de prórroga se debe de solicitar, la cual sería de 60 días naturales.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ampliación de Periodo de Verificación Vehicular Extemporanea,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Otorgar al ciudadano, que solicito su trámite de prorroga de verificación, tres días hábiles para acreditar la verificación vehicular del periodo correspondiente.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Permiso provisional para conducir,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,0,0,0,Que el automovilista cuente con un documento legal que le permita transitar por las vías de circulación.,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Licencia para conducir vehículos,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,0,0,0,Que el automovilista cuente con un documento legal que le permita transitar por las vías de circulación,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inscripcion, Actualización y revalidación de Proveedores y Contratistas",Secretaría de Contraloría,Secretaría de Contraloría,0,0,0,"Las personas físicas o morales interesadas los trámites en el Padrón de Proveedores o Contratistas del Estado de Hidalgo, podrán solicitar la inscripción, actualización y revalidación, una vez satisfechos los requisitos señalados por la ley y su reglamento se expedirá el registro correspondiente.

Derivado de la transición del nuevo sistema para la emisión de Registros, se habilitó como medio para recepción de información el siguiente correo: padronessc@hidalgo.gob.mx

Las especialidades solicitadas por el titular del registro o representante legal en su caso, serán autorizadas con base al catálogo de especialidades que se encuentran en los siguientes enlaces:

https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20PROVEEDORES%20LOGOS%20VEDA%2003-05-24.pdf
https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20CONTRATISTAS_MAR%2024.pdf",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
Transformando con la Juventud,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"Beca para jóvenes egresados de Bachillerato Tecnológico o Instituciones de Educación Superior, que realizarán una estancia profesional en una Unidad Receptora durante un periodo de 6 meses, para que puedan adquirir experiencia y facilitar su búsqueda de empleo.",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Asesoría y asistencia técnica para impulsar inversiones y proyectos de los sectores consolidados y estratégicos,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"Brindar asistencia técnica, capacitación y asesoramiento a las empresas y/o organizaciones de los sectores consolidados y estratégicos, a fin de incrementar las inversiones en el Estado.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acompañamiento a los municipios para la implementación de estrategias que impulsen el desarrollo económico local,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,Brindar el acompañamiento a los municipios en el diseño e implementación de estrategias que permita fomentar las economías locales.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tu Experiencia Transforma,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"Beca para personas de 60 años o más, que realizarán una estancia profesional en una Unidad Receptora durante un periodo de 6 meses, para aplicar sus conocimientos y experiencia en estancias productivas contribuyendo al fortalecimiento de la competitividad de una Unidad Receptora.",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cédula de Validación Estatal Impulso NAFIN-Hidalgo,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"Revisión y en su caso determinación por parte de NAFIN y la Subsecretaría de Fomento Económico, de que se trata de un solicitante de crédito que cumple con las condiciones generales del Programa Impulso NAFIN-Hidalgo.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Asistencia Técnica para el Desarrollo de Distritos Mineros,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"1. Asistencia Técnica para la identificación de proyectos mediante visitas a campo, asesoría y seguimiento.
2. Vinculación con instituciones públicas y/o privadas para el cumplimiento de la normatividad.
3. Eventos para impulsar al sector minero en la entidad por medio de capacitaciones, foros y expos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atención a municipios en el tema de unidades de abasto,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,"Capacitar y asesorar en la elaboración de diagnósticos municipales de las unidades de abasto (centrales de abasto, mercados y tianguis), para la identificación de características, operación y necesidades, a fin de generar estrategias y acciones para mejorar su competitividad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Constitución de Sociedades Cooperativas y Sociedades de Responsabilidad Limitada Microindustrial o Artesanal,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,0,0,Constituir de forma legal una Sociedad Cooperativa o una Sociedad de Responsabilidad Limitada Microindustrial o Artesanal.,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actualización y revalidación de Proveedores y Contratistas,Secretaría de Contraloría,Secretaría de Contraloría,Pachuca De Soto,0,0,"Las personas físicas o morales interesadas los trámites en el Padrón de Proveedores o Contratistas del Estado de Hidalgo, podrán solicitar la actualización y revalidación, una vez satisfechos los requisitos señalados por la ley y su reglamento se expedirá el registro correspondiente.

Derivado de la transición del nuevo sistema para la emisión de Registros, se habilitó como medio para recepción de información el siguiente correo: padronessc@hidalgo.gob.mx

Las especialidades solicitadas por el titular del registro o representante legal en su caso, serán autorizadas con base al catálogo de especialidades que se encuentran en los siguientes enlaces:

https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20PROVEEDORES%20LOGOS%20VEDA%2003-05-24.pdf
https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20CONTRATISTAS_MAR%2024.pdf",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
"Inscripcion, Actualización y revalidación de Proveedores y Contratistas",Secretaría de Contraloría,Secretaría de Contraloría,Pachuca De Soto,0,0,"Las personas físicas o morales interesadas los trámites en el Padrón de Proveedores o Contratistas del Estado de Hidalgo, podrán solicitar la inscripción, actualizacion y revalidacion una vez satisfechos los requisitos señalados por la ley y su reglamento se expedirá el registro correspondiente.

Derivado de la transición del nuevo sistema para la emisión de Registros, se habilitó como medio para recepción de información el siguiente correo: padronessc@hidalgo.gob.mx

Las especialidades solicitadas por el titular del registro o representante legal en su caso, serán autorizadas con base al catálogo de especialidades que se encuentran en los siguientes enlaces:

https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20PROVEEDORES%20LOGOS%20VEDA%2003-05-24.pdf
https://s-contraloria.hidalgo.gob.mx/interes/CATALOGO%20DE%20ESPECIALIDADES%20CONTRATISTAS_MAR%2024.pdf",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
Acompañamiento asistencia y seguimiento de proyectos de inversión,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,0,Subsecretaría de Inversiones y Economía Sectorial,Dirección General de Inversiones,"Brindar acompañamiento a los proyectos de inversión privada con la intención de facilitar su asentamiento, así como brindar asistencia a las empresas instaladas en el Estado.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dictamen de Impacto en la Movilidad,Secretaría de Movilidad y Transporte,Secretaría de Movilidad y Transporte,0,Secretaría de Movilidad y Transporte de Hidalgo,Dirección General de Movilidad Sustentable,"Evaluar y dictaminar las posibles influencias o alteraciones, generadas por la realización de obras y actividades privadas dentro del territorio del Estado de Hidalgo, sobre los desplazamientos de personas y bienes, a fin de establecer las medidas adecuadas para evitar o reducir los efectos negativos sobre la calidad de vida y la competitividad urbana.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
